code_module,code_presentation,id_student,site_count
FFF,2014B,632402,498
FFF,2014B,632513,984
FFF,2014B,632544,674
FFF,2014B,632588,1567
FFF,2014B,632620,388
FFF,2014B,632621,1
FFF,2014B,632623,608
FFF,2014B,632691,383
FFF,2014B,632698,567
FFF,2014B,632705,325
FFF,2014B,632759,249
FFF,2014B,632773,1
FFF,2014B,632801,88
FFF,2014B,632840,371
FFF,2014B,632848,625
FFF,2014B,632895,467
FFF,2014B,632923,553
FFF,2014B,632927,101
FFF,2014B,632929,638
FFF,2014B,632947,332
FFF,2014B,632958,218
FFF,2014B,632991,902
FFF,2014B,633047,250
FFF,2014B,633077,1392
FFF,2014B,633100,77
FFF,2014B,633102,36
FFF,2014B,633157,420
FFF,2014B,633179,1174
FFF,2014B,633205,353
FFF,2014B,633207,104
FFF,2014B,633219,766
FFF,2014B,633221,468
FFF,2014B,633233,15
FFF,2014B,633238,857
FFF,2014B,633243,72
FFF,2014B,633292,380
FFF,2014B,633297,235
FFF,2014B,633303,946
FFF,2014B,633305,37
FFF,2014B,633319,1301
FFF,2014B,633328,1075
FFF,2014B,633388,991
FFF,2014B,633397,56
FFF,2014B,633401,23
FFF,2014B,633403,153
FFF,2014B,633411,241
FFF,2014B,633504,1301
FFF,2014B,633505,261
FFF,2014B,633558,15
FFF,2014B,633625,335
FFF,2014B,633676,227
FFF,2014B,633691,713
FFF,2014B,633717,910
FFF,2014B,633732,235
FFF,2014B,633745,724
FFF,2014B,633756,546
FFF,2014B,633773,375
FFF,2014B,633840,345
FFF,2014B,633881,157
FFF,2014B,633884,125
FFF,2014B,633924,413
FFF,2014B,633983,481
FFF,2014B,634007,70
FFF,2014B,634057,363
FFF,2014B,634070,1430
FFF,2014B,634099,128
FFF,2014B,634111,1208
FFF,2014B,634114,365
FFF,2014B,634139,865
FFF,2014B,634155,832
FFF,2014B,634165,534
FFF,2014B,634176,43
FFF,2014B,634187,237
FFF,2014B,634200,533
FFF,2014B,634209,850
FFF,2014B,634245,294
FFF,2014B,634252,45
FFF,2014B,634254,481
FFF,2014B,634260,1168
FFF,2014B,634279,66
FFF,2014B,634343,502
FFF,2014B,634349,68
FFF,2014B,634426,513
FFF,2014B,634427,757
FFF,2014B,634429,552
FFF,2014B,634430,521
FFF,2014B,634431,390
FFF,2014B,634435,512
FFF,2014B,634479,653
FFF,2014B,634480,72
FFF,2014B,634500,384
FFF,2014B,634536,883
FFF,2014B,634539,221
FFF,2014B,634616,278
FFF,2014B,634635,251
FFF,2014B,634636,1618
FFF,2014B,634638,25
FFF,2014B,634682,42
FFF,2014B,634701,116
FFF,2014B,634774,365
FFF,2014B,634784,208
FFF,2014B,634796,32
FFF,2014B,634820,283
FFF,2014B,634859,277
FFF,2014B,634918,155
FFF,2014B,634919,294
FFF,2014B,634924,1160
FFF,2014B,634946,168
FFF,2014B,634979,82
FFF,2014B,634999,744
FFF,2014B,635034,792
FFF,2014B,635046,98
FFF,2014B,635079,105
FFF,2014B,635124,83
FFF,2014B,1006742,659
FFF,2014B,1017773,71
FFF,2014B,1045091,122
FFF,2014B,1072259,416
FFF,2014B,1340760,872
FFF,2014B,1398489,596
FFF,2014B,1425806,1273
FFF,2014B,1465407,522
FFF,2014B,1498823,119
FFF,2014B,1514245,553
FFF,2014B,1526059,965
FFF,2014B,1528232,85
FFF,2014B,1548052,652
FFF,2014B,1578222,563
FFF,2014B,1588621,356
FFF,2014B,1615392,869
FFF,2014B,1627052,1082
FFF,2014B,1641117,559
FFF,2014B,1683803,1487
FFF,2014B,1738364,625
FFF,2014B,1744817,1075
FFF,2014B,1757662,879
FFF,2014B,1768223,338
FFF,2014B,1773925,8
FFF,2014B,1799963,46
FFF,2014B,1821249,18
FFF,2014B,1875728,622
FFF,2014B,1884024,73
FFF,2014B,1892879,2
FFF,2014B,1919240,1187
FFF,2014B,1928947,817
FFF,2014B,1933534,301
FFF,2014B,1936935,53
FFF,2014B,1939193,258
FFF,2014B,1961652,88
FFF,2014B,1962128,6
FFF,2014B,1984169,66
FFF,2014B,1999952,760
FFF,2014B,2010245,1693
FFF,2014B,2025233,246
FFF,2014B,2055321,129
FFF,2014B,2058815,583
FFF,2014B,2074627,508
FFF,2014B,2095576,785
FFF,2014B,2097046,725
FFF,2014B,2114529,403
FFF,2014B,2131008,419
FFF,2014B,2156172,83
FFF,2014B,2161710,107
FFF,2014B,2164266,179
FFF,2014B,2176759,902
FFF,2014B,2186992,1571
FFF,2014B,2209846,142
FFF,2014B,2222615,620
FFF,2014B,2238019,190
FFF,2014B,2242595,975
FFF,2014B,2242732,466
FFF,2014B,2244285,918
FFF,2014B,2256318,710
FFF,2014B,2257112,965
FFF,2014B,2264054,584
FFF,2014B,2265419,316
FFF,2014B,2270880,306
FFF,2014B,2298316,83
FFF,2014B,2299808,983
FFF,2014B,2303413,734
FFF,2014B,2306016,576
FFF,2014B,2322813,8
FFF,2014B,2327494,228
FFF,2014B,2336654,47
FFF,2014B,2337362,705
FFF,2014B,2345438,642
FFF,2014B,2355214,205
FFF,2014B,2360071,10
FFF,2014B,2383307,911
FFF,2014B,2410519,1049
FFF,2014B,2413895,3
FFF,2014B,2419081,153
FFF,2014B,2426332,364
FFF,2014B,2437930,468
FFF,2014B,2448082,233
FFF,2014B,2463282,101
FFF,2014B,2480886,203
FFF,2014B,2481482,604
FFF,2014B,2492219,697
FFF,2014B,2492787,494
FFF,2014B,2494338,112
FFF,2014B,2503799,683
FFF,2014B,2516163,1023
FFF,2014B,2523915,276
FFF,2014B,2525633,89
FFF,2014B,2532785,1010
FFF,2014B,2540424,52
FFF,2014B,2543637,167
FFF,2014B,2545629,311
FFF,2014B,2554552,600
FFF,2014B,2558365,110
FFF,2014B,2561313,665
FFF,2014B,2561862,1163
FFF,2014B,2564619,392
FFF,2014B,2569942,1107
FFF,2014B,2570929,1557
FFF,2014B,2575119,72
FFF,2014B,2581536,955
FFF,2014B,2581654,470
FFF,2014B,2583997,14
FFF,2014B,2585330,858
FFF,2014B,2589352,743
FFF,2014B,2590531,326
FFF,2014B,2593175,11
FFF,2014B,2595058,86
FFF,2014B,2602542,50
FFF,2014B,2604975,687
FFF,2014B,2606636,1412
FFF,2014B,2606890,990
FFF,2014B,2609955,62
FFF,2014B,2616978,812
FFF,2014B,2619719,458
FFF,2014B,2620930,414
FFF,2014B,2625021,13
FFF,2014B,2630284,99
FFF,2014B,2634654,98
FFF,2014B,2636921,135
FFF,2014B,2652268,18
FFF,2014B,2659650,1449
FFF,2014B,2661827,595
FFF,2014B,2666213,317
FFF,2014B,2666831,700
FFF,2014B,2667478,93
FFF,2014B,2674773,954
FFF,2014B,2681270,545
FFF,2014B,2684417,57
FFF,2014B,2689210,1454
FFF,2014B,2697630,314
FFF,2014B,2697885,757
FFF,2014J,31296,238
FFF,2014J,35747,176
FFF,2014J,35796,194
FFF,2014J,40857,130
FFF,2014J,40878,621
FFF,2014J,42552,1164
FFF,2014J,43958,358
FFF,2014J,45423,789
FFF,2014J,47861,1681
FFF,2014J,52275,27
FFF,2014J,56637,1324
FFF,2014J,56667,161
FFF,2014J,58884,1321
FFF,2014J,61297,31
FFF,2014J,63112,160
FFF,2014J,64427,1047
FFF,2014J,66892,126
FFF,2014J,69439,106
FFF,2014J,71159,1051
FFF,2014J,74165,425
FFF,2014J,75107,1590
FFF,2014J,77692,388
FFF,2014J,77995,194
FFF,2014J,79610,573
FFF,2014J,80438,753
FFF,2014J,82201,1
FFF,2014J,84604,1645
FFF,2014J,85241,93
FFF,2014J,87264,1670
FFF,2014J,87322,460
FFF,2014J,90651,104
FFF,2014J,91801,358
FFF,2014J,94749,469
FFF,2014J,98256,137
FFF,2014J,101217,239
FFF,2014J,102854,1305
FFF,2014J,105125,174
FFF,2014J,105939,648
FFF,2014J,107455,308
FFF,2014J,108949,75
FFF,2014J,109577,397
FFF,2014J,110820,340
FFF,2014J,113702,529
FFF,2014J,116529,42
FFF,2014J,119310,566
FFF,2014J,119865,652
FFF,2014J,125063,790
FFF,2014J,127179,86
FFF,2014J,129907,820
FFF,2014J,130409,364
FFF,2014J,131597,625
FFF,2014J,132423,75
FFF,2014J,132475,1190
FFF,2014J,135280,666
FFF,2014J,136944,224
FFF,2014J,139206,1028
FFF,2014J,142310,495
FFF,2014J,143755,1167
FFF,2014J,144959,126
FFF,2014J,149178,723
FFF,2014J,149964,61
FFF,2014J,150282,452
FFF,2014J,152524,2257
FFF,2014J,152917,1635
FFF,2014J,155938,603
FFF,2014J,157225,273
FFF,2014J,159906,316
FFF,2014J,159947,679
FFF,2014J,164148,960
FFF,2014J,166123,616
FFF,2014J,166607,22
FFF,2014J,169596,469
FFF,2014J,170874,547
FFF,2014J,171692,61
FFF,2014J,172493,806
FFF,2014J,173412,155
FFF,2014J,177492,1090
FFF,2014J,184627,121
FFF,2014J,184720,181
FFF,2014J,185994,687
FFF,2014J,191504,150
FFF,2014J,194163,1083
FFF,2014J,195246,719
FFF,2014J,195552,984
FFF,2014J,197188,64
FFF,2014J,197536,314
FFF,2014J,199009,580
FFF,2014J,204117,280
FFF,2014J,226955,425
FFF,2014J,228633,838
FFF,2014J,229498,769
FFF,2014J,230656,1
FFF,2014J,230947,65
FFF,2014J,232173,1098
FFF,2014J,234031,17
FFF,2014J,234661,895
FFF,2014J,235747,44
FFF,2014J,235768,449
FFF,2014J,235971,976
FFF,2014J,236090,892
FFF,2014J,237891,596
FFF,2014J,238301,3
FFF,2014J,242636,10
FFF,2014J,249357,571
FFF,2014J,251166,1040
FFF,2014J,251916,20
FFF,2014J,253633,623
FFF,2014J,253763,1302
FFF,2014J,258245,653
FFF,2014J,258509,704
FFF,2014J,258978,495
FFF,2014J,260275,1
FFF,2014J,261863,233
FFF,2014J,262025,789
FFF,2014J,262394,342
FFF,2014J,263862,551
FFF,2014J,264589,21
FFF,2014J,265497,386
FFF,2014J,268823,42
FFF,2014J,269584,372
FFF,2014J,270421,446
FFF,2014J,272704,1
FFF,2014J,275127,57
FFF,2014J,276265,587
FFF,2014J,276337,116
FFF,2014J,277384,274
FFF,2014J,278380,546
FFF,2014J,279440,795
FFF,2014J,279653,1178
FFF,2014J,279883,103
FFF,2014J,281134,1109
FFF,2014J,281970,15
FFF,2014J,282849,992
FFF,2014J,283402,986
FFF,2014J,286778,690
FFF,2014J,287079,635
FFF,2014J,287258,969
FFF,2014J,287715,70
FFF,2014J,289247,648
FFF,2014J,289618,4
FFF,2014J,289676,34
FFF,2014J,294112,604
FFF,2014J,294219,1057
FFF,2014J,294920,690
FFF,2014J,294929,698
FFF,2014J,295893,50
FFF,2014J,297218,804
FFF,2014J,297341,738
FFF,2014J,301074,663
FFF,2014J,301561,134
FFF,2014J,305064,1208
FFF,2014J,305659,391
FFF,2014J,310205,600
FFF,2014J,312126,190
FFF,2014J,312231,195
FFF,2014J,312960,271
FFF,2014J,315795,467
FFF,2014J,316082,436
FFF,2014J,318139,212
FFF,2014J,318147,1067
FFF,2014J,319073,659
FFF,2014J,319461,129
FFF,2014J,320133,1624
FFF,2014J,320612,1414
FFF,2014J,322499,236
FFF,2014J,324331,27
FFF,2014J,325750,115
FFF,2014J,327664,6
FFF,2014J,328377,151
FFF,2014J,328797,325
FFF,2014J,329095,22
FFF,2014J,329895,211
FFF,2014J,331789,1082
FFF,2014J,332237,14
FFF,2014J,333993,828
FFF,2014J,334224,202
FFF,2014J,335095,743
FFF,2014J,337000,991
FFF,2014J,338689,495
FFF,2014J,338806,325
FFF,2014J,339519,892
FFF,2014J,340831,149
FFF,2014J,341093,105
FFF,2014J,341457,312
FFF,2014J,341629,573
FFF,2014J,343709,228
FFF,2014J,345271,1688
FFF,2014J,347197,893
FFF,2014J,348108,583
FFF,2014J,348324,377
FFF,2014J,348906,195
FFF,2014J,349515,487
FFF,2014J,349777,6
FFF,2014J,351147,909
FFF,2014J,351293,1
FFF,2014J,354698,242
FFF,2014J,354713,10
FFF,2014J,355293,242
FFF,2014J,357851,22
FFF,2014J,360278,75
FFF,2014J,360752,1
FFF,2014J,364066,1979
FFF,2014J,366140,1130
FFF,2014J,367151,573
FFF,2014J,369242,648
FFF,2014J,369450,1161
FFF,2014J,369644,377
FFF,2014J,370735,685
FFF,2014J,372345,401
FFF,2014J,372509,393
FFF,2014J,372511,380
FFF,2014J,374353,167
FFF,2014J,375527,284
FFF,2014J,375993,22
FFF,2014J,378705,223
FFF,2014J,378946,1750
FFF,2014J,379278,768
FFF,2014J,379311,205
FFF,2014J,379563,48
FFF,2014J,380952,355
FFF,2014J,381257,1270
FFF,2014J,381414,320
FFF,2014J,381428,360
FFF,2014J,381528,2
FFF,2014J,381529,90
FFF,2014J,383445,214
FFF,2014J,383602,1022
FFF,2014J,383629,639
FFF,2014J,384107,352
FFF,2014J,386121,153
FFF,2014J,386389,694
FFF,2014J,386956,259
FFF,2014J,389853,232
FFF,2014J,390070,373
FFF,2014J,393141,243
FFF,2014J,395758,118
FFF,2014J,396683,752
FFF,2014J,396834,343
FFF,2014J,396907,540
FFF,2014J,397219,1402
FFF,2014J,397292,151
FFF,2014J,397671,1756
FFF,2014J,398550,635
FFF,2014J,398630,337
FFF,2014J,399429,1189
FFF,2014J,402695,456
FFF,2014J,405193,1132
FFF,2014J,407232,1416
FFF,2014J,408499,386
FFF,2014J,410407,1390
FFF,2014J,410883,381
FFF,2014J,411304,730
FFF,2014J,412353,1762
FFF,2014J,413180,428
FFF,2014J,413709,614
FFF,2014J,413949,1176
FFF,2014J,416199,974
FFF,2014J,416407,660
FFF,2014J,418201,566
FFF,2014J,418486,2
FFF,2014J,419059,963
FFF,2014J,419081,180
FFF,2014J,420834,340
FFF,2014J,421070,100
FFF,2014J,423210,534
FFF,2014J,423488,353
FFF,2014J,423781,718
FFF,2014J,427256,806
FFF,2014J,427485,125
FFF,2014J,429832,203
FFF,2014J,431139,583
FFF,2014J,434476,2775
FFF,2014J,435294,36
FFF,2014J,438063,149
FFF,2014J,438644,125
FFF,2014J,439950,259
FFF,2014J,439995,603
FFF,2014J,440818,1684
FFF,2014J,441165,689
FFF,2014J,441421,256
FFF,2014J,442199,246
FFF,2014J,442347,177
FFF,2014J,442563,628
FFF,2014J,442725,44
FFF,2014J,442802,919
FFF,2014J,443151,525
FFF,2014J,443514,889
FFF,2014J,443696,552
FFF,2014J,444011,454
FFF,2014J,444619,1113
FFF,2014J,444907,642
FFF,2014J,445459,9
FFF,2014J,445686,474
FFF,2014J,446778,10
FFF,2014J,464522,127
FFF,2014J,465009,119
FFF,2014J,465078,335
FFF,2014J,465121,424
FFF,2014J,465294,745
FFF,2014J,466120,382
FFF,2014J,466717,1
FFF,2014J,466807,95
FFF,2014J,466987,872
FFF,2014J,467312,25
FFF,2014J,467363,349
FFF,2014J,468623,11
FFF,2014J,469499,1536
FFF,2014J,470121,35
FFF,2014J,471284,634
FFF,2014J,471374,44
FFF,2014J,472401,5
FFF,2014J,474667,618
FFF,2014J,475015,871
FFF,2014J,476401,1526
FFF,2014J,476629,690
FFF,2014J,477833,1076
FFF,2014J,479939,2150
FFF,2014J,480303,236
FFF,2014J,481240,170
FFF,2014J,481717,1373
FFF,2014J,482644,692
FFF,2014J,483037,1060
FFF,2014J,483656,263
FFF,2014J,484010,557
FFF,2014J,484494,120
FFF,2014J,484594,1930
FFF,2014J,485228,733
FFF,2014J,486087,573
FFF,2014J,486964,320
FFF,2014J,488525,473
FFF,2014J,489048,24
FFF,2014J,489493,64
FFF,2014J,489553,228
FFF,2014J,490297,91
FFF,2014J,491077,194
FFF,2014J,491126,885
FFF,2014J,491756,195
FFF,2014J,491863,567
FFF,2014J,491959,189
FFF,2014J,492024,578
FFF,2014J,492557,56
FFF,2014J,493793,539
FFF,2014J,494046,765
FFF,2014J,494184,570
FFF,2014J,496493,164
FFF,2014J,497415,756
FFF,2014J,498442,1184
FFF,2014J,499244,222
FFF,2014J,499404,1442
FFF,2014J,500068,1011
FFF,2014J,500618,451
FFF,2014J,501444,963
FFF,2014J,501897,426
FFF,2014J,502011,1009
FFF,2014J,503684,49
FFF,2014J,504270,43
FFF,2014J,505773,1491
FFF,2014J,506705,441
FFF,2014J,507031,28
FFF,2014J,507311,128
FFF,2014J,507743,1261
FFF,2014J,507935,1272
FFF,2014J,508626,2187
FFF,2014J,509177,1
FFF,2014J,509536,1201
FFF,2014J,510762,101
FFF,2014J,511246,8
FFF,2014J,511309,491
FFF,2014J,511350,56
FFF,2014J,511981,736
FFF,2014J,512335,7
FFF,2014J,513272,116
FFF,2014J,513422,578
FFF,2014J,513428,542
FFF,2014J,514078,781
FFF,2014J,514556,446
FFF,2014J,516602,336
FFF,2014J,517551,454
FFF,2014J,519115,545
FFF,2014J,520265,2
FFF,2014J,521032,232
FFF,2014J,521115,935
FFF,2014J,521153,74
FFF,2014J,521255,280
FFF,2014J,521703,161
FFF,2014J,522082,653
FFF,2014J,523017,606
FFF,2014J,523249,684
FFF,2014J,523589,186
FFF,2014J,524827,242
FFF,2014J,525523,35
FFF,2014J,526721,1180
FFF,2014J,526819,488
FFF,2014J,527619,32
FFF,2014J,529693,670
FFF,2014J,529991,571
FFF,2014J,530148,318
FFF,2014J,531018,1140
FFF,2014J,531871,445
FFF,2014J,532254,510
FFF,2014J,533418,1070
FFF,2014J,534018,129
FFF,2014J,534112,446
FFF,2014J,534457,504
FFF,2014J,535542,185
FFF,2014J,535671,453
FFF,2014J,535997,225
FFF,2014J,536351,637
FFF,2014J,536475,312
FFF,2014J,536963,622
FFF,2014J,537321,6
FFF,2014J,537322,1103
FFF,2014J,537606,184
FFF,2014J,537811,2705
FFF,2014J,539308,636
FFF,2014J,539945,675
FFF,2014J,540723,1527
FFF,2014J,541184,55
FFF,2014J,541532,682
FFF,2014J,541921,1223
FFF,2014J,542202,895
FFF,2014J,542550,138
FFF,2014J,543010,1071
FFF,2014J,543432,339
FFF,2014J,544141,168
FFF,2014J,544745,504
FFF,2014J,545164,832
FFF,2014J,545962,1010
FFF,2014J,546547,955
FFF,2014J,546645,868
FFF,2014J,547347,431
FFF,2014J,549219,832
FFF,2014J,549321,721
FFF,2014J,549523,422
FFF,2014J,549847,1187
FFF,2014J,550420,867
FFF,2014J,550703,1229
FFF,2014J,552173,1151
FFF,2014J,552832,22
FFF,2014J,553031,871
FFF,2014J,553284,1299
FFF,2014J,553813,342
FFF,2014J,554063,999
FFF,2014J,554525,822
FFF,2014J,555049,1138
FFF,2014J,555827,165
FFF,2014J,556126,509
FFF,2014J,557085,1374
FFF,2014J,557290,897
FFF,2014J,557792,69
FFF,2014J,557830,312
FFF,2014J,558044,1216
FFF,2014J,558342,145
FFF,2014J,558764,861
FFF,2014J,559882,72
FFF,2014J,560047,672
FFF,2014J,560459,310
FFF,2014J,560645,1142
FFF,2014J,560659,3
FFF,2014J,560765,382
FFF,2014J,560823,7
FFF,2014J,561231,856
FFF,2014J,561311,12
FFF,2014J,562064,397
FFF,2014J,562754,609
FFF,2014J,562990,419
FFF,2014J,563108,337
FFF,2014J,563414,1634
FFF,2014J,564243,1614
FFF,2014J,564617,1206
FFF,2014J,564770,69
FFF,2014J,564821,195
FFF,2014J,564933,519
FFF,2014J,565017,1421
FFF,2014J,566823,65
FFF,2014J,567213,18
FFF,2014J,568447,68
FFF,2014J,568987,152
FFF,2014J,568998,92
FFF,2014J,569034,2038
FFF,2014J,569080,1258
FFF,2014J,569108,1123
FFF,2014J,569556,141
FFF,2014J,569745,58
FFF,2014J,569876,1276
FFF,2014J,570004,278
FFF,2014J,570213,718
FFF,2014J,570280,3
FFF,2014J,570689,85
FFF,2014J,571074,1197
FFF,2014J,571932,1
FFF,2014J,571950,122
FFF,2014J,572071,53
FFF,2014J,572074,431
FFF,2014J,572213,580
FFF,2014J,572265,81
FFF,2014J,573007,71
FFF,2014J,573481,14
FFF,2014J,573583,445
FFF,2014J,573697,177
FFF,2014J,574068,54
FFF,2014J,574527,1453
FFF,2014J,574638,113
FFF,2014J,574695,96
FFF,2014J,575069,795
FFF,2014J,575112,559
FFF,2014J,575302,1525
FFF,2014J,575685,130
FFF,2014J,575710,123
FFF,2014J,575983,67
FFF,2014J,576140,292
FFF,2014J,576423,4
FFF,2014J,577032,326
FFF,2014J,577429,468
FFF,2014J,577533,356
FFF,2014J,578152,815
FFF,2014J,578495,90
FFF,2014J,578573,60
FFF,2014J,578847,718
FFF,2014J,579221,221
FFF,2014J,579660,512
FFF,2014J,579686,720
FFF,2014J,580459,896
FFF,2014J,580834,1586
FFF,2014J,580845,716
FFF,2014J,580926,142
FFF,2014J,581219,84
FFF,2014J,581253,1573
FFF,2014J,581659,1931
FFF,2014J,581779,644
FFF,2014J,582034,287
FFF,2014J,582117,602
FFF,2014J,582141,9
FFF,2014J,582266,211
FFF,2014J,582332,976
FFF,2014J,582530,111
FFF,2014J,582653,332
FFF,2014J,582670,252
FFF,2014J,582749,31
FFF,2014J,583056,450
FFF,2014J,583318,294
FFF,2014J,583487,2747
FFF,2014J,584210,41
FFF,2014J,584362,6
FFF,2014J,584515,984
FFF,2014J,584594,62
FFF,2014J,584673,402
FFF,2014J,585021,18
FFF,2014J,585224,929
FFF,2014J,585261,1386
FFF,2014J,585284,539
FFF,2014J,585301,7
FFF,2014J,585503,1313
FFF,2014J,585572,621
FFF,2014J,585724,13
FFF,2014J,585825,446
FFF,2014J,585958,586
FFF,2014J,586282,96
FFF,2014J,586811,73
FFF,2014J,586906,719
FFF,2014J,587509,196
FFF,2014J,587571,1875
FFF,2014J,587654,181
FFF,2014J,587706,164
FFF,2014J,588128,382
FFF,2014J,588628,1680
FFF,2014J,589080,1347
FFF,2014J,589162,1092
FFF,2014J,589332,1602
FFF,2014J,589389,333
FFF,2014J,589441,154
FFF,2014J,589798,18
FFF,2014J,589828,339
FFF,2014J,590120,873
FFF,2014J,590462,211
FFF,2014J,590818,109
FFF,2014J,591525,1041
FFF,2014J,591581,476
FFF,2014J,591655,6
FFF,2014J,591746,312
FFF,2014J,591946,601
FFF,2014J,592218,838
FFF,2014J,592233,30
FFF,2014J,592295,437
FFF,2014J,592558,913
FFF,2014J,592657,82
FFF,2014J,592939,361
FFF,2014J,593136,1022
FFF,2014J,593563,756
FFF,2014J,593722,631
FFF,2014J,593796,1869
FFF,2014J,594065,887
FFF,2014J,594122,799
FFF,2014J,594229,874
FFF,2014J,594258,203
FFF,2014J,594406,290
FFF,2014J,594615,94
FFF,2014J,594636,1113
FFF,2014J,595246,66
FFF,2014J,595262,481
FFF,2014J,595673,3
FFF,2014J,595676,5
FFF,2014J,595721,609
FFF,2014J,595943,1020
FFF,2014J,596052,102
FFF,2014J,596203,340
FFF,2014J,596243,542
FFF,2014J,596253,805
FFF,2014J,596464,99
FFF,2014J,596758,918
FFF,2014J,596805,93
FFF,2014J,597391,1
FFF,2014J,597740,660
FFF,2014J,597937,1324
FFF,2014J,598308,647
FFF,2014J,598442,53
FFF,2014J,598540,1410
FFF,2014J,598559,1195
FFF,2014J,598757,91
FFF,2014J,598939,447
FFF,2014J,599007,10
FFF,2014J,599297,105
FFF,2014J,599865,148
FFF,2014J,600071,783
FFF,2014J,600405,353
FFF,2014J,600615,17
FFF,2014J,600773,507
FFF,2014J,600893,125
FFF,2014J,601008,367
FFF,2014J,601180,12
FFF,2014J,601235,868
FFF,2014J,601271,669
FFF,2014J,601680,237
FFF,2014J,601820,352
FFF,2014J,602594,990
FFF,2014J,603423,1
FFF,2014J,603648,1038
FFF,2014J,603931,76
FFF,2014J,604142,3
FFF,2014J,604567,553
FFF,2014J,604614,582
FFF,2014J,604907,107
FFF,2014J,605091,15
FFF,2014J,605180,311
FFF,2014J,605228,233
FFF,2014J,605394,266
FFF,2014J,605682,990
FFF,2014J,606257,1355
FFF,2014J,606428,263
FFF,2014J,606805,264
FFF,2014J,606904,297
FFF,2014J,607243,1831
FFF,2014J,607303,898
FFF,2014J,607501,1070
FFF,2014J,607533,1
FFF,2014J,607679,1168
FFF,2014J,607700,624
FFF,2014J,607733,130
FFF,2014J,607866,180
FFF,2014J,608248,43
FFF,2014J,609142,1415
FFF,2014J,609240,951
FFF,2014J,611603,385
FFF,2014J,612842,704
FFF,2014J,613165,570
FFF,2014J,613330,1089
FFF,2014J,613634,949
FFF,2014J,613899,2335
FFF,2014J,613966,522
FFF,2014J,614059,732
FFF,2014J,614984,641
FFF,2014J,615266,1128
FFF,2014J,615299,1117
FFF,2014J,615301,1440
FFF,2014J,615302,1160
FFF,2014J,615306,1086
FFF,2014J,615328,426
FFF,2014J,615340,262
FFF,2014J,615342,462
FFF,2014J,615356,673
FFF,2014J,616517,885
FFF,2014J,616912,635
FFF,2014J,617010,948
FFF,2014J,617119,701
FFF,2014J,617130,26
FFF,2014J,617150,524
FFF,2014J,617332,114
FFF,2014J,617436,432
FFF,2014J,617580,2107
FFF,2014J,617783,447
FFF,2014J,617922,810
FFF,2014J,618252,136
FFF,2014J,618663,323
FFF,2014J,619204,420
FFF,2014J,619292,1498
FFF,2014J,619321,1024
FFF,2014J,619502,649
FFF,2014J,619863,5
FFF,2014J,620094,2945
FFF,2014J,620112,80
FFF,2014J,620269,453
FFF,2014J,620349,613
FFF,2014J,620431,752
FFF,2014J,620740,668
FFF,2014J,620750,347
FFF,2014J,620810,783
FFF,2014J,620824,9
FFF,2014J,622029,59
FFF,2014J,622275,532
FFF,2014J,622362,93
FFF,2014J,622481,913
FFF,2014J,622760,580
FFF,2014J,622899,227
FFF,2014J,622910,43
FFF,2014J,622934,1023
FFF,2014J,622967,241
FFF,2014J,623166,359
FFF,2014J,623230,384
FFF,2014J,623471,1414
FFF,2014J,623589,1099
FFF,2014J,623763,2
FFF,2014J,623765,1065
FFF,2014J,623917,162
FFF,2014J,623945,34
FFF,2014J,623955,43
FFF,2014J,624282,933
FFF,2014J,624740,31
FFF,2014J,624864,906
FFF,2014J,624970,744
FFF,2014J,625245,1041
FFF,2014J,625330,709
FFF,2014J,625515,360
FFF,2014J,625609,250
FFF,2014J,625743,669
FFF,2014J,625802,823
FFF,2014J,625838,933
FFF,2014J,626033,1685
FFF,2014J,626349,222
FFF,2014J,626416,964
FFF,2014J,626454,765
FFF,2014J,626477,1109
FFF,2014J,626514,1075
FFF,2014J,626539,64
FFF,2014J,626552,480
FFF,2014J,626579,310
FFF,2014J,627365,927
FFF,2014J,627379,58
FFF,2014J,627829,746
FFF,2014J,628054,227
FFF,2014J,628149,1601
FFF,2014J,628157,304
FFF,2014J,628308,144
FFF,2014J,628363,27
FFF,2014J,628383,786
FFF,2014J,628521,403
FFF,2014J,628888,589
FFF,2014J,628964,1284
FFF,2014J,629029,585
FFF,2014J,629182,99
FFF,2014J,629394,13
FFF,2014J,629491,918
FFF,2014J,629522,265
FFF,2014J,629594,174
FFF,2014J,629686,77
FFF,2014J,629818,763
FFF,2014J,629907,271
FFF,2014J,629922,628
FFF,2014J,629944,618
FFF,2014J,630024,9
FFF,2014J,630109,511
FFF,2014J,630158,1503
FFF,2014J,630168,109
FFF,2014J,630186,173
FFF,2014J,630358,37
FFF,2014J,630745,515
FFF,2014J,630835,1767
FFF,2014J,630905,2753
FFF,2014J,630910,721
FFF,2014J,630992,249
FFF,2014J,631075,126
FFF,2014J,631193,128
FFF,2014J,631438,115
FFF,2014J,631524,476
FFF,2014J,631658,2476
FFF,2014J,631681,535
FFF,2014J,631715,749
FFF,2014J,631740,537
FFF,2014J,631750,62
FFF,2014J,631772,301
FFF,2014J,631837,1761
FFF,2014J,631924,987
FFF,2014J,632074,653
FFF,2014J,632179,124
FFF,2014J,632276,76
FFF,2014J,632290,438
FFF,2014J,632458,2414
FFF,2014J,632556,365
FFF,2014J,632597,186
FFF,2014J,632634,39
FFF,2014J,632773,47
FFF,2014J,632826,1203
FFF,2014J,632836,863
FFF,2014J,633079,878
